,date,season,neutral,playoff,home_team,away_team,home_pre,away_pre,home_prob,away_prob,home_post,away_post,home_pitcher,away_pitcher,home_pitcher_rgs,away_pitcher_rgs,home_pitcher_rating,away_pitcher_rating,home_score,away_score
859,7/30/2020,2020,0,s,SFG,SDP,1486.795,1477.758,0.547,0.453,1483.44,1481.114,Kevin Gausman,Dinelson Lamet,46.356,51.189,-10.12,1.046,7,12
860,7/30/2020,2020,0,s,ARI,LAD,1507.745,1566.629,0.45,0.55,1505.836,1568.538,Robbie Ray,Ross Stripling,50.516,52.033,-6.786,-0.972,3,6
869,7/29/2020,2020,0,s,SFG,SDP,1485.515,1479.039,0.544,0.456,1486.795,1477.758,Johnny Cueto,Chris Paddack,49.486,53.334,3.969,11.074,7,6
882,7/28/2020,2020,0,s,SFG,SDP,1487.628,1476.925,0.55,0.45,1485.515,1479.039,Jeff Samardzija,Zach Davies,52.474,50.838,17.162,-0.618,3,5
903,7/27/2020,2020,0,s,SDP,ARI,1474.12,1510.518,0.482,0.518,1476.925,1507.713,Joey Lucchesi,Luke Weaver,49.866,51.989,-5.559,0.297,6,2
905,7/26/2020,2020,0,s,LAD,SFG,1564.802,1484.967,0.645,0.355,1562.141,1487.628,Julio Urias,Drew Smyly,49.981,48.647,-10.564,-0.741,1,3
907,7/26/2020,2020,0,s,SDP,ARI,1475.556,1509.083,0.486,0.514,1474.12,1510.518,Garrett Richards,Zac Gallen,50.236,55.12,-3.239,14.736,3,4
920,7/25/2020,2020,0,s,SDP,ARI,1472.723,1511.915,0.478,0.522,1475.556,1509.083,Dinelson Lamet,Robbie Ray,50.813,51.1,-0.178,-4.757,5,1
926,7/25/2020,2020,0,s,LAD,SFG,1566.889,1482.88,0.651,0.349,1564.802,1484.967,Alex Wood,Logan Webb,48.571,48.149,-18.011,-3.042,4,5
936,7/24/2020,2020,0,s,LAD,SFG,1564.352,1485.417,0.644,0.356,1566.889,1482.88,Ross Stripling,Tyler Anderson,51.294,49.667,-4.564,3.291,9,1
937,7/24/2020,2020,0,s,SDP,ARI,1469.453,1515.186,0.469,0.531,1472.723,1511.915,Chris Paddack,Madison Bumgarner,52.776,53.496,9.671,6.376,7,2
949,7/23/2020,2020,0,s,LAD,SFG,1561.949,1487.82,0.638,0.362,1564.352,1485.417,Dustin May,Johnny Cueto,48.7,49.333,-16.907,1.884,8,1
969,10/9/2019,2019,0,d,LAD,WSN,1595.49,1566.679,0.6,0.4,1590.424,1571.745,Walker Buehler,Stephen Strasburg,57.772,60.067,16.822,22.574,3,7
980,10/4/2019,2019,0,d,LAD,WSN,1599.143,1563.025,0.613,0.387,1595.41,1566.759,Clayton Kershaw,Stephen Strasburg,55.031,59.227,3.621,20.616,2,4
984,10/3/2019,2019,0,d,LAD,WSN,1595.358,1566.811,0.599,0.401,1599.143,1563.025,Walker Buehler,Patrick Corbin,56.931,55.971,13.476,5.661,6,0
992,9/29/2019,2019,0,s,COL,MIL,1469.463,1534.016,0.442,0.558,1471.028,1532.452,Jeff Hoffman,Adrian Houser,45.895,50.548,-12.012,-1.102,4,3
994,9/29/2019,2019,0,s,ARI,SDP,1519.355,1452.602,0.628,0.372,1520.279,1451.679,Taijuan Walker,Michel Baez,49.104,47.4,-6.1,-2.111,1,0
999,9/29/2019,2019,0,s,SFG,LAD,1482.176,1592.412,0.378,0.622,1479.23,1595.358,Dereck Rodriguez,Rich Hill,47.668,53.649,-4.823,-1.96,0,9
1005,9/28/2019,2019,0,s,COL,MIL,1467.884,1535.596,0.437,0.563,1469.463,1534.016,Chi Chi Gonzalez,Gio Gonzalez,46.134,49.54,-9.841,-5.056,3,2
1006,9/28/2019,2019,0,s,ARI,SDP,1518.423,1453.535,0.625,0.375,1519.355,1452.602,Robbie Ray,Garrett Richards,51.612,50.327,5.261,11.677,6,5
1014,9/28/2019,2019,0,s,SFG,LAD,1483.494,1591.094,0.382,0.618,1482.176,1592.412,Logan Webb,Hyun-Jin Ryu,47.373,55.595,-5.828,7.993,0,2
1019,9/27/2019,2019,0,s,SFG,LAD,1486.121,1588.467,0.389,0.611,1483.494,1591.094,Johnny Cueto,Walker Buehler,50.856,57.345,9.202,15.99,2,9
1022,9/27/2019,2019,0,s,ARI,SDP,1516.909,1455.049,0.621,0.379,1518.423,1453.535,Taylor Clarke,Eric Lauer,44.703,47.341,-27.005,-1.989,6,3
1024,9/27/2019,2019,0,s,COL,MIL,1465.018,1538.462,0.429,0.571,1467.884,1535.596,Antonio Senzatela,Zach Davies,44.608,49.886,-16.479,-2.563,11,7
1039,9/26/2019,2019,0,s,SFG,COL,1483.555,1467.584,0.557,0.443,1486.121,1465.018,Tyler Beede,Kyle Freeland,45.942,48.684,-13.09,2.53,8,3
1040,9/26/2019,2019,0,s,SDP,LAD,1455.97,1587.546,0.35,0.65,1455.049,1588.467,Joey Lucchesi,Clayton Kershaw,48.959,54.215,6.532,2.067,0,1
1045,9/25/2019,2019,0,s,SDP,LAD,1457.175,1586.341,0.353,0.647,1455.97,1587.546,Dinelson Lamet,Ross Stripling,51.408,51.678,17.661,-10.32,4,6
1047,9/25/2019,2019,0,s,SFG,COL,1482.31,1468.828,0.554,0.446,1483.555,1467.584,Jeff Samardzija,Tim Melville,51.87,45.584,15.494,-11.857,2,1
1058,9/25/2019,2019,0,s,ARI,STL,1515.043,1553.186,0.48,0.52,1516.909,1551.319,Merrill Kelly,Michael Wacha,50.692,48.038,0.754,-22.893,9,7
1060,9/24/2019,2019,0,s,SDP,LAD,1458.652,1584.864,0.357,0.643,1457.175,1586.341,Ronald Bolanos,Rich Hill,46.944,53.711,-3.715,-0.835,3,6
1062,9/24/2019,2019,0,s,SFG,COL,1484.939,1466.2,0.561,0.439,1482.31,1468.828,Madison Bumgarner,Jeff Hoffman,53.977,46.664,25.196,-7.58,5,8
1063,9/24/2019,2019,0,s,ARI,STL,1513.594,1554.634,0.475,0.525,1515.043,1553.186,Mike Leake,Jack Flaherty,46.726,60.97,-17.619,39.324,3,2
1075,9/23/2019,2019,0,s,ARI,STL,1515.283,1552.946,0.48,0.52,1513.594,1554.634,Alex Young,Adam Wainwright,49.443,51.78,-5.986,-4.651,7,9
1081,9/22/2019,2019,0,s,SDP,ARI,1456.475,1517.46,0.447,0.553,1458.652,1515.283,Garrett Richards,Robbie Ray,51.721,51.882,17.604,5.275,6,4
1082,9/22/2019,2019,0,s,LAD,COL,1583.669,1467.394,0.692,0.308,1584.864,1466.2,Hyun-Jin Ryu,Antonio Senzatela,55.695,45.197,8.482,-15.178,7,4
1095,9/21/2019,2019,0,s,LAD,COL,1586.665,1464.398,0.699,0.301,1583.669,1467.394,Walker Buehler,Kyle Freeland,58.304,48.538,20.044,0.667,2,4
1097,9/21/2019,2019,0,s,SDP,ARI,1458.163,1515.772,0.452,0.548,1456.475,1517.46,Cal Quantrill,Luke Weaver,44.281,51.959,-16.605,5.723,2,4
1110,9/20/2019,2019,0,s,SDP,ARI,1462.05,1511.885,0.463,0.537,1458.163,1515.772,Eric Lauer,Merrill Kelly,46.642,49.503,-4.898,-4.749,0,9
1112,9/20/2019,2019,0,s,LAD,COL,1584.795,1466.268,0.694,0.306,1586.665,1464.398,Clayton Kershaw,Peter Lambert,55.334,43.725,5.083,-22.79,12,5
1134,9/18/2019,2019,0,s,LAD,TBD,1586.657,1542.644,0.597,0.403,1584.795,1544.506,Casey Sadler,Brendan McKay,47.4,46.076,-32.714,-29.864,7,8
1145,9/18/2019,2019,0,s,ARI,FLA,1511.033,1428.908,0.648,0.352,1511.885,1428.056,Mike Leake,Sandy Alcantara,46.926,52.001,-17.222,12.715,5,4
1147,9/18/2019,2019,0,s,COL,NYM,1468.095,1521.778,0.457,0.543,1466.268,1523.605,Jeff Hoffman,Noah Syndergaard,46.124,53.85,-11.119,1.634,4,7
1149,9/17/2019,2019,0,s,LAD,TBD,1585.179,1544.122,0.593,0.407,1586.657,1542.644,Caleb Ferguson,Blake Snell,45.482,56.574,-42.128,19.853,7,5
1151,9/17/2019,2019,0,s,ARI,FLA,1515.667,1424.273,0.66,0.34,1511.033,1428.908,Alex Young,Caleb Smith,49.834,50.25,-3.851,3.994,6,12
1152,9/17/2019,2019,0,s,COL,NYM,1470.641,1519.233,0.465,0.535,1468.095,1521.778,Tim Melville,Marcus Stroman,45.602,51.269,-13.719,-9.135,1,6
1165,9/16/2019,2019,0,s,ARI,FLA,1514.601,1425.34,0.657,0.343,1515.667,1424.273,Robbie Ray,Pablo Lopez,51.298,49.214,3.616,-0.547,7,5
1166,9/16/2019,2019,0,s,COL,NYM,1467.537,1522.336,0.456,0.544,1470.641,1519.233,Antonio Senzatela,Steven Matz,45.005,51.008,-16.511,-11.444,9,4
1174,9/15/2019,2019,0,s,ARI,CIN,1516.717,1487.577,0.576,0.424,1514.601,1489.694,Zac Gallen,Trevor Bauer,56.064,51.181,25.607,-4.514,1,3
1176,9/15/2019,2019,0,s,SFG,FLA,1479.742,1426.38,0.61,0.39,1480.782,1425.34,Johnny Cueto,Elieser Hernandez,51.049,47.684,12.401,-7.272,2,1
1177,9/15/2019,2019,0,s,COL,SDP,1464.956,1467.787,0.53,0.47,1467.537,1465.206,Chi Chi Gonzalez,Cal Quantrill,45.81,44.812,-12.546,-12.193,10,5
1189,9/14/2019,2019,0,s,SFG,FLA,1482.181,1423.941,0.616,0.384,1479.742,1426.38,Madison Bumgarner,Robert Dugger,54.426,46.871,28.633,-10.856,2,4
1190,9/14/2019,2019,0,s,COL,SDP,1463.684,1469.06,0.527,0.473,1464.956,1467.787,Peter Lambert,Eric Lauer,43.604,47.645,-23.044,0.182,11,10
1191,9/14/2019,2019,0,s,ARI,CIN,1515.603,1488.692,0.573,0.427,1516.717,1487.577,Merrill Kelly,Anthony DeSclafani,48.259,51.918,-10.007,0.199,1,0
1203,9/13/2019,2019,0,s,SFG,FLA,1481.155,1424.967,0.613,0.387,1482.181,1423.941,Tyler Beede,Sandy Alcantara,45.522,51.618,-12.419,11.935,1,0
1206,9/13/2019,2019,0,s,ARI,CIN,1517.234,1487.06,0.577,0.423,1515.603,1488.692,Mike Leake,Luis Castillo,46.943,56.514,-16.371,21.829,3,4
1207,9/13/2019,2019,0,s,COL,SDP,1462.15,1470.593,0.522,0.478,1463.684,1469.06,Jeff Hoffman,Joey Lucchesi,46.119,50.966,-11.331,14.348,10,8
1224,9/12/2019,2019,0,s,SFG,PIT,1483.243,1476.296,0.544,0.456,1481.155,1478.384,Jeff Samardzija,Joe Musgrove,51.918,49.537,17.286,12.145,2,4
1225,9/12/2019,2019,0,s,SDP,CHC,1472.627,1530.491,0.451,0.549,1470.593,1532.525,Dinelson Lamet,Yu Darvish,50.338,55.117,11.646,17.038,1,4
1226,9/12/2019,2019,0,s,COL,STL,1464.932,1543.596,0.422,0.578,1462.15,1546.379,Tim Melville,Miles Mikolas,47.593,52.663,-5.583,2.205,3,10
1232,9/11/2019,2019,0,s,SDP,CHC,1469.554,1533.564,0.443,0.557,1472.627,1530.491,Chris Paddack,Cole Hamels,50.996,50.847,15.832,-3.297,4,0
1233,9/11/2019,2019,0,s,SFG,PIT,1485.817,1473.722,0.552,0.448,1483.243,1476.296,Logan Webb,Dario Agrazal,45.166,43.422,-14.787,-16.642,3,6
1234,9/11/2019,2019,0,s,COL,STL,1463.282,1545.247,0.417,0.583,1464.932,1543.596,Antonio Senzatela,Dakota Hudson,43.614,50.787,-23.208,-6.294,2,1
1246,9/10/2019,2019,0,s,SDP,CHC,1467.835,1535.283,0.438,0.562,1469.554,1533.564,Ronald Bolanos,Jose Quintana,48.371,52.909,2.72,4.973,9,8
1248,9/10/2019,2019,0,s,SFG,PIT,1484.552,1474.987,0.548,0.452,1485.817,1473.722,Johnny Cueto,Mitch Keller,50.219,43.791,9.84,-15.46,5,4
1249,9/10/2019,2019,0,s,COL,STL,1461.615,1546.914,0.413,0.587,1463.282,1545.247,Chi Chi Gonzalez,Michael Wacha,44.29,47.02,-18.79,-24.008,2,1
1260,9/9/2019,2019,0,s,SDP,CHC,1471.299,1531.819,0.448,0.552,1467.835,1535.283,Cal Quantrill,Kyle Hendricks,46.94,55.802,-5.666,18.557,2,10
1262,9/9/2019,2019,0,s,SFG,PIT,1486.687,1472.852,0.554,0.446,1484.552,1474.987,Madison Bumgarner,Trevor Williams,54.401,48.173,29.821,4.808,4,6
1269,9/8/2019,2019,0,s,SDP,COL,1469.979,1462.935,0.545,0.455,1471.299,1461.615,Eric Lauer,Peter Lambert,47.107,43.166,-4.419,-23.964,2,1
1270,9/8/2019,2019,0,s,LAD,SFG,1583.279,1488.457,0.665,0.335,1585.049,1486.687,Julio Urias,Dereck Rodriguez,50.033,48.189,-18.802,0.135,5,0
1283,9/7/2019,2019,0,s,LAD,SFG,1585.456,1486.28,0.67,0.33,1583.279,1488.457,Tony Gonsolin,Tyler Beede,49.974,44.688,-19.272,-15.693,0,1
1285,9/7/2019,2019,0,s,SDP,COL,1467.887,1465.027,0.539,0.461,1469.979,1462.935,Joey Lucchesi,Jeff Hoffman,50.332,46.148,11.45,-10.075,3,0
1298,9/6/2019,2019,0,s,SDP,COL,1469.535,1463.379,0.543,0.457,1467.887,1465.027,Dinelson Lamet,Tim Melville,50.358,46.776,11.671,-6.731,2,3
1299,9/6/2019,2019,0,s,LAD,SFG,1587.659,1484.077,0.676,0.324,1585.456,1486.28,Clayton Kershaw,Jeff Samardzija,56.479,51.975,10.29,18.69,4,5
1326,9/4/2019,2019,0,s,LAD,COL,1586.32,1464.719,0.698,0.302,1587.659,1463.379,Hyun-Jin Ryu,Antonio Senzatela,55.278,44.163,3.87,-19.724,7,3
1328,9/4/2019,2019,0,s,ARI,SDP,1524.991,1471.11,0.61,0.39,1526.566,1469.535,Zac Gallen,Chris Paddack,53.562,50.104,15.526,11.428,4,1
1337,9/3/2019,2019,0,s,LAD,COL,1585.348,1465.69,0.696,0.304,1586.32,1464.719,Julio Urias,Chi Chi Gonzalez,50.14,43.395,-20.582,-22.721,5,3
1339,9/3/2019,2019,0,s,ARI,SDP,1523.997,1472.104,0.608,0.392,1524.991,1471.11,Merrill Kelly,Ronald Bolanos,46.965,47.4,-14.153,-0.739,2,1
1353,9/2/2019,2019,0,s,LAD,COL,1583.448,1467.591,0.691,0.309,1585.348,1465.69,Walker Buehler,Peter Lambert,58.77,45.048,18.708,-16.529,16,9
1355,9/2/2019,2019,0,s,ARI,SDP,1521.327,1474.773,0.6,0.4,1523.997,1472.104,Mike Leake,Cal Quantrill,46.692,48.558,-15.755,3.597,14,7
1368,9/1/2019,2019,0,s,ARI,LAD,1522.516,1582.259,0.449,0.551,1521.327,1583.448,Alex Young,Ross Stripling,48.551,51.186,-6.962,-16.723,3,4
1370,9/1/2019,2019,0,s,SFG,SDP,1490.894,1471.713,0.562,0.438,1487.833,1474.773,Jeff Samardzija,Eric Lauer,53.406,47.103,22.233,-3.269,4,8
1371,9/1/2019,2019,0,s,COL,PIT,1470.186,1475.556,0.527,0.473,1467.591,1478.151,Jeff Hoffman,Steven Brault,45.951,49.395,-12.225,9.808,2,6
1382,8/31/2019,2019,0,s,SFG,SDP,1493.57,1469.036,0.569,0.431,1490.894,1471.713,Logan Webb,Joey Lucchesi,47.272,50.449,-6.138,12.47,1,4
1383,8/31/2019,2019,0,s,COL,PIT,1473.977,1471.765,0.538,0.462,1470.186,1475.556,Tim Melville,Joe Musgrove,48.378,49.308,-1.74,9.712,4,11
1384,8/31/2019,2019,0,s,ARI,LAD,1520.96,1583.815,0.444,0.556,1522.516,1582.259,Robbie Ray,Clayton Kershaw,53.865,57.388,17.405,11.69,6,5
1397,8/30/2019,2019,0,s,SFG,SDP,1491.042,1471.565,0.562,0.438,1493.57,1469.036,Madison Bumgarner,Dinelson Lamet,55.219,50.449,32.064,12.512,8,3
1399,8/30/2019,2019,0,s,ARI,LAD,1519.389,1585.386,0.44,0.56,1520.96,1583.815,Zac Gallen,Tony Gonsolin,53.135,49.674,14.359,-24.643,5,4
1400,8/30/2019,2019,0,s,COL,PIT,1477.098,1468.644,0.547,0.453,1473.977,1471.765,Antonio Senzatela,Dario Agrazal,44.67,45.744,-19.84,-7.077,4,9
1411,8/29/2019,2019,0,s,SFG,SDP,1493.245,1469.362,0.568,0.432,1491.042,1471.565,Dereck Rodriguez,Chris Paddack,48.129,49.277,-2.07,7.86,3,5
1412,8/29/2019,2019,0,s,ARI,LAD,1515.554,1589.221,0.429,0.571,1519.389,1585.386,Merrill Kelly,Hyun-Jin Ryu,46.817,56.63,-15.352,6.847,11,5
1413,8/29/2019,2019,0,s,COL,PIT,1479.417,1466.325,0.553,0.447,1477.098,1468.644,Chi Chi Gonzalez,Trevor Williams,44.852,47.343,-20.561,1.401,8,11
1422,8/28/2019,2019,0,s,SDP,LAD,1470.645,1587.938,0.369,0.631,1469.362,1589.221,Trey Wingenter,Kenta Maeda,47.4,52.531,-1.342,-12.522,4,6
1423,8/28/2019,2019,0,s,COL,BOS,1481.14,1548.834,0.437,0.563,1479.417,1550.557,Peter Lambert,Eduardo Rodriguez,45.428,54.608,-18.305,17.441,4,7
1436,8/27/2019,2019,0,s,SDP,LAD,1473.595,1584.988,0.377,0.623,1470.645,1587.938,Cal Quantrill,Walker Buehler,50.998,58.195,14.104,14.787,0,9
1438,8/27/2019,2019,0,s,SFG,ARI,1494.708,1514.092,0.507,0.493,1493.245,1515.554,Jeff Samardzija,Mike Leake,53.506,45.862,23.343,-19.251,2,3
1439,8/27/2019,2019,0,s,COL,BOS,1483.226,1546.748,0.443,0.557,1481.14,1548.834,Rico Garcia,Rick Porcello,47.4,48.512,-10.07,-10.843,6,10
1450,8/26/2019,2019,0,s,SDP,LAD,1471.614,1586.968,0.371,0.629,1473.595,1584.988,Eric Lauer,Dustin May,47.254,48.796,-3.671,-29.737,4,3
1452,8/26/2019,2019,0,s,SFG,ARI,1496.643,1512.156,0.512,0.488,1494.708,1514.092,Tyler Beede,Alex Young,44.197,48.103,-20.175,-8.552,4,6
1457,8/26/2019,2019,0,s,COL,ATL,1481.375,1543.923,0.445,0.555,1483.226,1542.072,Tim Melville,Julio Teheran,46.571,50.937,-13.077,6.28,3,1
1458,8/25/2019,2019,0,s,LAD,NYY,1590.051,1573.763,0.558,0.442,1586.968,1576.845,Clayton Kershaw,Domingo German,57.109,49.904,9.691,0.905,1,5
1460,8/25/2019,2019,0,s,SDP,BOS,1469.306,1549.056,0.42,0.58,1471.614,1546.748,Joey Lucchesi,Brian Johnson,50.241,47.561,10.668,-16.254,3,1
1475,8/24/2019,2019,0,s,SDP,BOS,1470.507,1547.855,0.424,0.576,1469.306,1549.056,Dinelson Lamet,Nathan Eovaldi,50.825,50.283,13.194,-3.99,4,5
1486,8/24/2019,2019,0,s,LAD,NYY,1588.76,1575.054,0.554,0.446,1590.051,1573.763,Tony Gonsolin,CC Sabathia,48.938,47.97,-28.583,-8.172,2,1
1489,8/23/2019,2019,0,s,SDP,BOS,1474.572,1543.79,0.435,0.565,1470.507,1547.855,Chris Paddack,Eduardo Rodriguez,50.923,53.847,12.228,13.613,0,11
1490,8/23/2019,2019,0,s,LAD,NYY,1593.432,1570.381,0.567,0.433,1588.76,1575.054,Hyun-Jin Ryu,James Paxton,58.479,51.307,14.667,8.58,2,10
1502,8/22/2019,2019,0,s,LAD,TOR,1592.669,1475.255,0.693,0.307,1593.432,1474.492,Kenta Maeda,Jacob Waguespack,52.248,50.121,-14.497,10.649,3,2
1512,8/21/2019,2019,0,s,LAD,TOR,1591.899,1476.025,0.691,0.309,1592.669,1475.255,Walker Buehler,Wilmer Font,57.491,50.802,10.916,14.163,2,1
1523,8/21/2019,2019,0,s,ARI,COL,1518.36,1486.42,0.58,0.42,1514.857,1489.924,Mike Leake,Tim Melville,46.234,44.567,-18.705,-25.381,2,7
1527,8/20/2019,2019,0,s,LAD,TOR,1589.018,1478.906,0.684,0.316,1591.899,1476.025,Clayton Kershaw,Sean Reid-Foley,58.223,47.345,13.444,-3.416,16,3
1529,8/20/2019,2019,0,s,ARI,COL,1517.26,1487.521,0.577,0.423,1518.36,1486.42,Alex Young,Kyle Freeland,48.088,48.933,-10.086,-5.286,8,7
1543,8/19/2019,2019,0,s,ARI,COL,1515.809,1488.972,0.573,0.427,1517.26,1487.521,Zac Gallen,Chi Chi Gonzalez,53.35,44.909,14.933,-23.773,5,3
1553,8/18/2019,2019,0,s,ARI,SFG,1513.319,1496.853,0.558,0.442,1515.809,1494.364,Merrill Kelly,Madison Bumgarner,47.63,55.392,-11.594,31.554,6,1
1556,8/18/2019,2019,0,s,COL,FLA,1487.958,1440.168,0.602,0.398,1488.972,1439.155,Peter Lambert,Jordan Yamamoto,46.038,49.348,-18.22,-1.119,7,6
1568,8/17/2019,2019,0,s,COL,FLA,1485.322,1442.805,0.595,0.405,1487.958,1440.168,German Marquez,Hector Noesi,55.738,46.095,27.741,-17.198,11,4
1569,8/17/2019,2019,0,s,ARI,SFG,1516.731,1493.441,0.568,0.432,1513.319,1496.853,Taylor Clarke,Logan Webb,46.337,47.4,-18.936,-5.482,6,11
1584,8/16/2019,2019,0,s,ARI,SFG,1518.345,1491.828,0.572,0.428,1516.731,1493.441,Mike Leake,Jeff Samardzija,46.784,52.373,-17.527,18.064,9,10
1585,8/16/2019,2019,0,s,COL,FLA,1483.742,1444.385,0.59,0.41,1485.322,1442.805,Jon Gray,Sandy Alcantara,53.117,47.869,16.973,-8.225,3,0
1599,8/15/2019,2019,0,s,ARI,SFG,1522.683,1487.489,0.584,0.416,1518.345,1491.828,Alex Young,Dereck Rodriguez,49.635,47.977,-5.047,-1.294,0,7
1614,8/14/2019,2019,0,s,SFG,OAK,1489.777,1551.484,0.446,0.554,1487.489,1553.773,Tyler Beede,Homer Bailey,45.51,45.572,-13.463,-24.722,5,9
1615,8/14/2019,2019,0,s,SDP,TBD,1470.501,1550.981,0.419,0.581,1474.153,1547.329,Cal Quantrill,Jalen Beeks,49.792,43.207,8.472,-47.096,7,2
1616,8/14/2019,2019,0,s,COL,ARI,1482.289,1524.135,0.474,0.526,1483.742,1522.683,Kyle Freeland,Robbie Ray,49.004,53.318,-2.448,12.492,7,6
1622,8/13/2019,2019,0,s,SDP,TBD,1472.053,1549.429,0.424,0.576,1470.501,1550.981,Eric Lauer,Brendan McKay,47.281,48.535,-3.65,-22.937,5,7
1624,8/13/2019,2019,0,s,SFG,OAK,1488.126,1553.136,0.441,0.559,1489.777,1551.484,Madison Bumgarner,Brett Anderson,54.363,49.587,29.41,-5.592,3,2
1626,8/13/2019,2019,0,s,COL,ARI,1485.291,1521.133,0.483,0.517,1482.289,1524.135,Jeff Hoffman,Zac Gallen,47.512,53.779,-11.04,14.565,3,9
1638,8/12/2019,2019,0,s,SDP,TBD,1474.838,1546.643,0.432,0.568,1472.053,1549.429,Joey Lucchesi,Diego Castillo,50.032,49.729,8.975,-17.91,4,10
1640,8/12/2019,2019,0,s,COL,ARI,1486.865,1519.56,0.487,0.513,1485.291,1521.133,Peter Lambert,Merrill Kelly,45.513,48.402,-20.342,-11.55,6,8
1646,8/11/2019,2019,0,s,SFG,PHI,1486.05,1485.535,0.535,0.465,1488.126,1483.459,Conner Menez,Jake Arrieta,46.631,48.405,-7.495,-5.413,9,6
1648,8/11/2019,2019,0,s,LAD,ARI,1587.251,1521.856,0.626,0.374,1589.547,1519.56,Hyun-Jin Ryu,Mike Leake,58.747,48.873,15.953,-11.414,9,3
1649,8/11/2019,2019,0,s,SDP,COL,1478.073,1483.63,0.527,0.473,1474.838,1486.865,Dinelson Lamet,German Marquez,50.744,55.634,12.403,27.602,3,8
1662,8/10/2019,2019,0,s,LAD,ARI,1585.383,1523.724,0.621,0.379,1587.251,1521.856,Kenta Maeda,Alex Young,51.053,51.298,-19.194,-0.966,4,0
1663,8/10/2019,2019,0,s,SDP,COL,1475.874,1485.829,0.52,0.48,1478.073,1483.63,Chris Paddack,Chi Chi Gonzalez,52.113,45.787,18.894,-19.619,8,5
1673,8/10/2019,2019,0,s,SFG,PHI,1484.314,1487.27,0.53,0.47,1486.05,1485.535,Jeff Samardzija,Vince Velasquez,51.237,49.497,15.376,-0.567,3,1
1676,8/9/2019,2019,0,s,SFG,PHI,1486.805,1484.779,0.537,0.463,1484.314,1487.27,Tyler Beede,Drew Smyly,45.719,49.329,-10.823,-2.66,6,9
1678,8/9/2019,2019,0,s,SDP,COL,1472.6,1489.103,0.511,0.489,1475.874,1485.829,Cal Quantrill,Kyle Freeland,48.051,49.247,0.792,-3.62,7,1
1679,8/9/2019,2019,0,s,LAD,ARI,1587.364,1521.743,0.626,0.374,1585.383,1523.724,Walker Buehler,Robbie Ray,58.359,52.731,15.68,6.387,2,3
1691,8/8/2019,2019,0,s,SDP,COL,1469.245,1492.458,0.501,0.499,1472.6,1489.103,Eric Lauer,Jon Gray,48.231,54.244,0.753,18.995,9,3
1692,8/8/2019,2019,0,s,SFG,PHI,1484.029,1487.556,0.529,0.471,1486.805,1484.779,Madison Bumgarner,Aaron Nola,53.298,57.918,26.059,37.293,5,0
1699,8/7/2019,2019,0,s,ARI,PHI,1519.389,1489.91,0.576,0.424,1521.743,1487.556,Zac Gallen,Jason Vargas,52.538,50.367,6.242,1.627,6,1
1705,8/7/2019,2019,0,s,SFG,WSN,1486.163,1527.591,0.475,0.525,1484.029,1529.725,Shaun Anderson,Joe Ross,45.295,48.389,-12.338,-29.729,1,4
1706,8/7/2019,2019,0,s,LAD,STL,1586.373,1515.673,0.633,0.367,1587.364,1514.682,Dustin May,Jack Flaherty,46.994,54.919,-37.685,23.522,2,1
1715,8/6/2019,2019,0,s,LAD,STL,1585.078,1516.968,0.63,0.37,1586.373,1515.673,Clayton Kershaw,Miles Mikolas,56.486,53.096,7.652,15.546,3,1
1716,8/6/2019,2019,0,s,SFG,WSN,1487.947,1525.806,0.48,0.52,1486.163,1527.591,Conner Menez,Anibal Sanchez,47.632,51.899,-1.939,-13.133,3,5
1717,8/6/2019,2019,0,s,ARI,PHI,1517.282,1492.016,0.57,0.43,1519.389,1489.91,Mike Leake,Jake Arrieta,49.51,48.201,-8.675,-8.443,8,4
1729,8/5/2019,2019,0,s,LAD,STL,1582.317,1519.729,0.622,0.378,1585.078,1516.968,Tony Gonsolin,Michael Wacha,46.365,46.57,-39.146,-16.436,8,0
1730,8/5/2019,2019,0,s,SFG,WSN,1490.512,1523.241,0.487,0.513,1487.947,1525.806,Jeff Samardzija,Erick Fedde,51.212,44.557,15.064,-47.385,0,4
1731,8/5/2019,2019,0,s,ARI,PHI,1520.355,1488.943,0.579,0.421,1517.282,1492.016,Merrill Kelly,Vince Velasquez,48.645,48.868,-13.1,-4.767,3,7
1744,8/4/2019,2019,0,s,LAD,SDP,1581.536,1468.086,0.688,0.312,1582.317,1467.305,Kenta Maeda,Chris Paddack,52.225,53.315,-12.833,25.658,11,10
1745,8/4/2019,2019,0,s,ARI,WSN,1518.693,1524.903,0.526,0.474,1520.355,1523.241,Taylor Clarke,Patrick Corbin,46.043,57.381,-25.403,12.14,7,5
1747,8/4/2019,2019,0,s,COL,SFG,1494.966,1492.714,0.538,0.462,1497.168,1490.512,Kyle Freeland,Tyler Beede,48.979,46.855,-8.104,-6.277,6,2
1758,8/3/2019,2019,0,s,LAD,SDP,1580.303,1469.319,0.685,0.315,1581.536,1468.086,Walker Buehler,Cal Quantrill,57.082,48.425,11.308,2.488,4,1
1760,8/3/2019,2019,0,s,COL,SFG,1496.475,1491.205,0.542,0.458,1494.966,1492.714,Jon Gray,Madison Bumgarner,55.007,54.172,19.707,27.567,5,6
1761,8/3/2019,2019,0,s,ARI,WSN,1514.081,1529.515,0.512,0.488,1518.693,1524.903,Robbie Ray,Stephen Strasburg,52.776,59.201,6.261,18.828,18,7
